name,checked,lemma,path,dictionary
algum,algum,algum,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/algum1.wmv'],Acessibilidades2
algum,algum,algum,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/algum3.wmv'],Acessibilidades2
algum,algum,algum,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/algum2.wmv'],Acessibilidades2
coincidencia,coincidência,coincidencia,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/coincidencia2.wmv'],Acessibilidades2
coincidencia,coincidência,coincidencia,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/coincidencia1.wmv'],Acessibilidades2
habitar,habitar,habitar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/habitar.wmv'],Acessibilidades2
vagem,vagem,vagem,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vagem2.wmv'],Acessibilidades2
vagem,vagem,vagem,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vagem.wmv'],Acessibilidades2
ponteiro,ponteiro,ponteiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ponteiro2.wmv'],Acessibilidades2
ponteiro,ponteiro,ponteiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ponteiro1.wmv'],Acessibilidades2
bloco,bloco,bloco,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bloco2.wmv'],Acessibilidades2
bloco,bloco,bloco,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bloco1.wmv'],Acessibilidades2
esquilo,esquilo,esquilo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/esquilo.wmv'],Acessibilidades2
largado,largado,largar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/largado.wmv'],Acessibilidades2
comportar,comportar,comportar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/comportar.wmv'],Acessibilidades2
queda dяagua,queda dяagua,queda,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/queda dяagua.wmv'],Acessibilidades2
breve,breve,breve,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/breve2.wmv'],Acessibilidades2
breve,breve,breve,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/breve1.wmv'],Acessibilidades2
d,d,d,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/d.wmv'],Acessibilidades2
eu,eu,eu,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/eu.wmv'],Acessibilidades2
gritar,gritar,gritar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/gritar.wmv'],Acessibilidades2
nome,nome,nome,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/nome.wmv'],Acessibilidades2
adiantado,adiantado,adiantar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/adiantado.wmv'],Acessibilidades2
imergir,imergir,imergir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/imergir.wmv'],Acessibilidades2
novembro,novembro,novembro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/novembro.wmv'],Acessibilidades2
integracao,integração,integracao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/integracao.wmv'],Acessibilidades2
prejuizo,prejuízo,prejuizo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/prejuizo.wmv'],Acessibilidades2
aborrecido,aborrecido,aborrecir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/aborrecido.wmv'],Acessibilidades2
pilha,pilha,pilho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pilha3.wmv'],Acessibilidades2
pilha,pilha,pilho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pilha2.wmv'],Acessibilidades2
pilha,pilha,pilho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pilha1.wmv'],Acessibilidades2
arrumar,arrumar,arrumar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/arrumar3.wmv'],Acessibilidades2
arrumar,arrumar,arrumar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/arrumar1.wmv'],Acessibilidades2
arrumar,arrumar,arrumar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/arrumar2.wmv'],Acessibilidades2
agradar,agradar,agradar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/agradar.wmv'],Acessibilidades2
abrir,abrir,abrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abrir3.wmv'],Acessibilidades2
abrir,abrir,abrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abrir4.wmv'],Acessibilidades2
abrir,abrir,abrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abrir2.wmv'],Acessibilidades2
abrir,abrir,abrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abrir1.wmv'],Acessibilidades2
abrir,abrir,abrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abrir5.wmv'],Acessibilidades2
amplo,amplo,amplo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/amplo.wmv'],Acessibilidades2
preencher,preencher,preencher,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/preencher.wmv'],Acessibilidades2
tocantis,tocantis,tocantil,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tocantis.wmv'],Acessibilidades2
ladeira,ladeira,Ladeira,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ladeira.wmv'],Acessibilidades2
calar a boca,calar a boca,calar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/calar-a-boca.wmv'],Acessibilidades2
governador,governador,governador,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/governador.wmv'],Acessibilidades2
perfeito,perfeito,perfeito,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/perfeito.wmv'],Acessibilidades2
exortar,exortar,exortar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/exortar.wmv'],Acessibilidades2
acenar,acenar,acenar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/acenar.wmv'],Acessibilidades2
trimensal,trimensal,trimensal,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/trimensal.wmv'],Acessibilidades2
silencioso,silencioso,silencioso,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/silencioso.wmv'],Acessibilidades2
adormecer,adormecer,adormecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/adormecer.wmv'],Acessibilidades2
cacador,caçador,cacador,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cacador.wmv'],Acessibilidades2
ascender,ascender,ascender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ascender.wmv'],Acessibilidades2
dispersar,dispersar,dispersar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dispersar.wmv'],Acessibilidades2
coreano,coreano,coreano,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/coreano.wmv'],Acessibilidades2
angustiar,angustiar,angustiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/angustiar.wmv'],Acessibilidades2
zangar,zangar,zangar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/zangar.wmv'],Acessibilidades2
estender,estender,estender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/estender1.wmv'],Acessibilidades2
estender,estender,estender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/estender4.wmv'],Acessibilidades2
estender,estender,estender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/estender2.wmv'],Acessibilidades2
estender,estender,estender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/estender3.wmv'],Acessibilidades2
fone,fone,fone,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/fone.wmv'],Acessibilidades2
anteontem,anteontem,anteontem,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/anteontem.wmv'],Acessibilidades2
fechar tampa,fechar tampa,fechar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/fechar-tampa.wmv'],Acessibilidades2
trazer,trazer,trazer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/trazer.wmv'],Acessibilidades2
espinha,espinha,espinha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/espinha.wmv'],Acessibilidades2
rua,rua,rua,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rua2.wmv'],Acessibilidades2
rua,rua,rua,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rua1.wmv'],Acessibilidades2
cabeca,cabeça,cabecar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cabeca.wmv'],Acessibilidades2
anotar,anotar,anotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/anotar3.wmv'],Acessibilidades2
anotar,anotar,anotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/anotar2.wmv'],Acessibilidades2
anotar,anotar,anotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/anotar1.wmv'],Acessibilidades2
prefeitura,prefeitura,prefeitura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/prefeitura.wmv'],Acessibilidades2
vapor,vapor,vapor,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vapor.wmv'],Acessibilidades2
lesao,lesão,lesao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/lesao.wmv'],Acessibilidades2
discutir,discutir,discutir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/discutir.wmv'],Acessibilidades2
inverno,inverno,inverno,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/inverno.wmv'],Acessibilidades2
pastoral,pastoral,pastoral,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pastoral.wmv'],Acessibilidades2
regra,regra,regrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/regra.wmv'],Acessibilidades2
ditadura,ditadura,ditadura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ditadura.wmv'],Acessibilidades2
relacao,relação,relacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/relacao2.wmv'],Acessibilidades2
relacao,relação,relacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/relacao1.wmv'],Acessibilidades2
relacao,relação,relacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/relacao3.wmv'],Acessibilidades2
ferimento,ferimento,ferimento,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ferimento.wmv'],Acessibilidades2
pausa,pausa,pausar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pausa.wmv'],Acessibilidades2
cartola,cartola,cartola,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cartola.wmv'],Acessibilidades2
tesoureiro,tesoureiro,tesoureiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tesoureiro.wmv'],Acessibilidades2
regua,régua,regua,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/regua2.wmv'],Acessibilidades2
regua,régua,regua,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/regua1.wmv'],Acessibilidades2
caixa d`agua,caixa d`agua,Caixa,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/caixa-d`agua.wmv'],Acessibilidades2
por isso,por isso,por,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/por_isso.wmv'],Acessibilidades2
visitante,visitante,visitante,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/visitante.wmv'],Acessibilidades2
salto,salto,salto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/salto.wmv'],Acessibilidades2
mosquito,mosquito,mosquito,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mosquito.wmv'],Acessibilidades2
joelho,joelho,joelho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/joelho.wmv'],Acessibilidades2
vassoura,vassoura,vassourar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vassoura.wmv'],Acessibilidades2
vesgo,vesgo,vesgo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vesgo.wmv'],Acessibilidades2
medio,médio,medio,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/medio2.wmv'],Acessibilidades2
medio,médio,medio,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/medio1.wmv'],Acessibilidades2
orgulhar,orgulhar,orgulhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/orgulhar.wmv'],Acessibilidades2
cacho de cabelo,cacho de cabelo,cacho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cacho-de-cabelo.wmv'],Acessibilidades2
pastor,pastor,pastor,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pastor.wmv'],Acessibilidades2
benzer,benzer,benzer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/benzer.wmv'],Acessibilidades2
propriedade,propriedade,propriedade,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/propriedade.wmv'],Acessibilidades2
bochechar,bochechar,bochechar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bochechar.wmv'],Acessibilidades2
oposto,oposto,oposto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/oposto.wmv'],Acessibilidades2
bainha,bainha,bainhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bainha.wmv'],Acessibilidades2
covarde,covarde,covarde,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/covarde.wmv'],Acessibilidades2
macaco mecanico,macaco mecânico,Macaco,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/macaco_mecanico.wmv'],Acessibilidades2
localizar,localizar,localizar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/localizar.wmv'],Acessibilidades2
vestir,vestir,vestir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vestir.wmv'],Acessibilidades2
eletricidade,eletricidade,eletricidade,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/eletricidade.wmv'],Acessibilidades2
p,p,p,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/p.wmv'],Acessibilidades2
roupa,roupa,roupa,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/roupa.wmv'],Acessibilidades2
invisivel,invisível,invisivel,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/invisivel.wmv'],Acessibilidades2
cha,chá,cha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cha.wmv'],Acessibilidades2
cha,chá,cha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cha1.wmv'],Acessibilidades2
remar,remar,remar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/remar.wmv'],Acessibilidades2
sepultura,sepultura,sepultura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sepultura.wmv'],Acessibilidades2
bicampeao,bicampeão,Bicampeao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bicampeao.wmv'],Acessibilidades2
esquina,esquina,esquina,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/esquina.wmv'],Acessibilidades2
r,r,r,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/r.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais4.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais5.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais2.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais3.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais1.wmv'],Acessibilidades2
mais,mais,mais,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mais6.wmv'],Acessibilidades2
mudo,mudo,mudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mudo2.wmv'],Acessibilidades2
mudo,mudo,mudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mudo1.wmv'],Acessibilidades2
dificuldade,dificuldade,dificuldade,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dificuldade.wmv'],Acessibilidades2
trabalhador,trabalhador,trabalhador,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/trabalhador.wmv'],Acessibilidades2
porto,porto,Porto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/porto.wmv'],Acessibilidades2
borrifar,borrifar,borrifar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/borrifar.wmv'],Acessibilidades2
tombo,tombo,tombo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tombo.wmv'],Acessibilidades2
ramalhete,ramalhete,ramalheter,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ramalhete.wmv'],Acessibilidades2
botao,botão,Botao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/botao.wmv'],Acessibilidades2
cachorro,cachorro,cachorro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cachorro.wmv'],Acessibilidades2
israelita,israelita,israelita,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/israelita.wmv'],Acessibilidades2
israelita,israelita,israelita,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/israelita2.wmv'],Acessibilidades2
sobremesa,sobremesa,sobremês,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sobremesa.wmv'],Acessibilidades2
aperfeicoar,aperfeiçoar,aperfeicoar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/aperfeicoar2.wmv'],Acessibilidades2
aperfeicoar,aperfeiçoar,aperfeicoar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/aperfeicoar1.wmv'],Acessibilidades2
chao,chão,chao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/chao.wmv'],Acessibilidades2
dialogo,dialogo,dialogo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dialogo.wmv'],Acessibilidades2
setembro,setembro,setembro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/setembro.wmv'],Acessibilidades2
prefeito,prefeito,prefeito,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/prefeito.wmv'],Acessibilidades2
vetar,vetar,vetar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vetar.wmv'],Acessibilidades2
sustentar,sustentar,sustentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sustentar.wmv'],Acessibilidades2
quiosque,quiosque,quiosque,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/quiosque.wmv'],Acessibilidades2
emoldurar,emoldurar,emoldurar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/emoldurar.wmv'],Acessibilidades2
petiscar,petiscar,petiscar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/petiscar.wmv'],Acessibilidades2
radical,radical,radical,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/radical.wmv'],Acessibilidades2
vareta,vareta,varetar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vareta.wmv'],Acessibilidades2
sexto,sexto,sexto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sexto.wmv'],Acessibilidades2
misturar,misturar,misturar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/misturar1.wmv'],Acessibilidades2
misturar,misturar,misturar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/misturar2.wmv'],Acessibilidades2
fatiar,fatiar,fatiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/fatiar.wmv'],Acessibilidades2
hippie,hippie,hippie,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/hippie.wmv'],Acessibilidades2
sauna,sauna,Sauna,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sauna.wmv'],Acessibilidades2
cola,cola,colo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cola1.wmv'],Acessibilidades2
cola,cola,colo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cola2.wmv'],Acessibilidades2
joao pessoa,joão pessoa,joao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/joao-pessoa.wmv'],Acessibilidades2
grilo,grilo,grilo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/grilo.wmv'],Acessibilidades2
devolver,devolver,devolver,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/devolver2.wmv'],Acessibilidades2
devolver,devolver,devolver,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/devolver1.wmv'],Acessibilidades2
fronteira,fronteira,fronteiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/fronteira.wmv'],Acessibilidades2
seu,seu,seu,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/seu.wmv'],Acessibilidades2
tempo,tempo,tempo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tempo3.wmv'],Acessibilidades2
tempo,tempo,tempo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tempo.wmv'],Acessibilidades2
tempo,tempo,tempo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tempo2.wmv'],Acessibilidades2
que isto,que isto,que,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/que-isto.wmv'],Acessibilidades2
curiosidade,curiosidade,curiosidade,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/curiosidade.wmv'],Acessibilidades2
parar,parar,parar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/parar1.wmv'],Acessibilidades2
parar,parar,parar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/parar4.wmv'],Acessibilidades2
parar,parar,parar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/parar2.wmv'],Acessibilidades2
parar,parar,parar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/parar3.wmv'],Acessibilidades2
parar,parar,parar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/parar5.wmv'],Acessibilidades2
tipo,tipo,tipo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tipo2.wmv'],Acessibilidades2
tipo,tipo,tipo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tipo1.wmv'],Acessibilidades2
separar,separar,separar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/separar2.wmv'],Acessibilidades2
separar,separar,separar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/separar1.wmv'],Acessibilidades2
ra,rã,re a,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ra.wmv'],Acessibilidades2
ra,rã,re a,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ra2.wmv'],Acessibilidades2
navalha,navalha,navalha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/navalha.wmv'],Acessibilidades2
